Id,Code,Name,Description,UnitOfMeasure,CategoryId,CompanyId,ReorderPoint,SupportsMultiPrice,BarcodeNo,AddedOn,ModifiedOn,UpdatedBy,IsActive
1191,258,"Milo Uht 180G",NULL,3,80,100,30.00,0,NULL,"2017-09-22 19:18:12","2018-06-03 16:44:14",NULL,1
1192,706,"Daily Milk Vanilla 200Ml",NULL,3,80,11,30.00,0,NULL,"2017-09-22 19:18:12","2018-06-03 16:44:14",NULL,1
1193,707,"Milk Ambewela 1L",NULL,3,80,11,30.00,0,NULL,"2017-09-22 19:18:13","2020-02-29 16:41:38",2,1
1194,1160,"Daily Milk Chocolate 200Ml",NULL,3,80,11,30.00,0,NULL,"2017-09-22 19:18:13","2018-06-03 16:44:14",NULL,1
1195,1161,"Daily Milk Activ 200Ml",NULL,3,80,11,30.00,0,NULL,"2017-09-22 19:18:13","2018-06-03 16:44:14",NULL,1
1196,1970,"Milk Ambewela 200ML",NULL,3,80,11,30.00,0,NULL,"2017-09-22 19:18:13","2020-05-15 12:10:48",6,1
1197,815,"Highland Milk 900Ml",NULL,3,80,76,30.00,0,NULL,"2017-09-22 19:18:13","2018-06-03 16:44:14",NULL,1
1198,1566,"Soya Milk",NULL,3,80,61,30.00,0,NULL,"2017-09-22 19:18:14","2019-02-28 11:01:11",NULL,1
1199,259,"Nestle  Milk Maid Condmilk 510G",NULL,18,81,100,30.00,0,NULL,"2017-09-22 19:18:14","2018-06-03 16:44:14",NULL,1
1200,1395,Disprin,NULL,5,82,36,30.00,0,NULL,"2017-09-22 19:18:14","2018-06-03 16:44:14",NULL,1
1201,267,"Gel 200G",NULL,18,82,39,30.00,0,NULL,"2017-09-22 19:18:14","2018-06-03 16:44:14",NULL,1
1202,268,"Gel 14Kg",NULL,18,82,39,30.00,0,NULL,"2017-09-22 19:18:14","2018-06-03 16:44:14",NULL,1
1203,271,"Panadol Liquid 100Ml Glaxo",NULL,7,82,250,30.00,0,NULL,"2017-09-22 19:18:15","2019-07-07 16:20:52",2,1
1204,276,"Panadol (1*120) Glaxo",NULL,5,82,250,30.00,0,NULL,"2017-09-22 19:18:15","2019-07-07 16:21:08",2,1
1205,1396,Eno,NULL,3,82,179,30.00,0,NULL,"2017-09-22 19:18:15","2019-11-08 12:33:33",2,1
1206,272,"Iodex 09G",NULL,7,83,250,30.00,0,NULL,"2017-09-22 19:18:15","2019-10-31 15:35:04",2,1
1207,273,"Iodex 4G Head Fast",NULL,7,83,250,30.00,0,NULL,"2017-09-22 19:18:15","2019-10-31 15:36:25",2,1
1208,1351,"Sunsilk Conditioner 180Ml",NULL,7,84,123,30.00,0,NULL,"2017-09-22 19:18:16","2018-06-03 16:44:14",NULL,1
1209,1455,"Sunsilk Conditoner6.5Ml",NULL,3,84,123,30.00,0,NULL,"2017-09-22 19:18:16","2018-06-03 16:44:14",NULL,1
1210,324,"Pantene Conditoner 170Ml Delmege",NULL,7,84,52,30.00,0,NULL,"2017-09-22 19:18:18","2018-06-03 16:44:14",NULL,1
1211,1741,"Pantene Damage Care Condi 75Ml",NULL,7,84,52,30.00,0,NULL,"2017-09-22 19:18:18","2018-06-03 16:44:14",NULL,1
1212,1743,"Head & Sholder Anti Hair Fall 170Ml",NULL,7,84,52,30.00,0,NULL,"2017-09-22 19:18:18","2018-06-03 16:44:14",NULL,1
1213,1744,"Head & Shoulder Hair Fall 330 ML",NULL,7,84,52,30.00,0,NULL,"2017-09-22 19:18:20","2020-05-16 11:21:03",4,1
1214,1745,"Head&Shoulders Smooth&Silky/C & B 170Ml",NULL,7,84,52,30.00,0,NULL,"2017-09-22 19:18:21","2018-06-03 16:44:14",NULL,1
1215,1808,"Pantene Conditioner Hfc 165Ml",NULL,7,84,179,30.00,0,NULL,"2017-09-22 19:18:21","2018-06-03 16:44:14",NULL,1
1216,301,"Colouring Green 28Ml Delmege",NULL,7,86,60,30.00,0,NULL,"2017-09-22 19:18:22","2018-06-03 16:44:14",NULL,1
1217,305,"Colouring Blue 28Ml Delmege",NULL,7,86,60,30.00,0,NULL,"2017-09-22 19:18:23","2018-06-03 16:44:14",NULL,1
1218,3033,"Colouring Egg Yellow 28Ml Delmege",NULL,7,86,60,30.00,0,NULL,"2017-09-22 19:18:24","2018-06-03 16:44:14",NULL,1
1219,248,"Hair Colour (Black Henna)3G",NULL,3,86,172,30.00,0,NULL,"2017-09-22 19:18:25","2018-06-03 16:44:14",NULL,1
1220,303,"Colouring Egg Yellow 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:26","2018-06-03 16:44:14",NULL,1
1221,304,"Colouring Rose Pink 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:27","2018-06-03 16:44:14",NULL,1
1222,673,"Colouring Apple Green 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:28","2018-06-03 16:44:14",NULL,1
1223,674,"Colouring Green 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:29","2018-06-03 16:44:14",NULL,1
1224,675,"Colouring Blue 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:30","2018-06-03 16:44:14",NULL,1
1225,676,"Colouring Lemon Yellow 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:31","2018-06-03 16:44:14",NULL,1
1226,677,"Colouring Orange 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:31","2018-06-03 16:44:14",NULL,1
1227,678,"Colouring Brown 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:32","2018-06-03 16:44:14",NULL,1
1228,680,"Colouring Pillar Box Red 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:33","2018-06-03 16:44:14",NULL,1
1229,681,"Colouring Black 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:34","2018-06-03 16:44:14",NULL,1
1230,1171,"Colouring Puple 28Ml Rasarco",NULL,7,86,113,30.00,0,NULL,"2017-09-22 19:18:35","2018-06-03 16:44:14",NULL,1
1231,503,"Colouring Cochineal 28Ml",NULL,7,86,134,30.00,0,NULL,"2017-09-22 19:18:36","2018-06-03 16:44:14",NULL,1
1232,1896,"Colouring Apple Green 28Ml Scan",NULL,7,86,134,30.00,0,NULL,"2017-09-22 19:18:39","2018-06-03 16:44:14",NULL,1
1233,1555,"Colouring *Pointing( Egg yellow) 500G",NULL,14,86,206,30.00,0,NULL,"2017-09-22 19:18:41","2018-09-01 16:34:58",NULL,1
1234,2003,"Colouring *Twins 500G",NULL,14,86,206,30.00,0,NULL,"2017-09-22 19:18:42","2018-06-03 16:44:14",NULL,1
1235,2215,"Colouring *Apple Green 500G",NULL,14,86,206,30.00,0,NULL,"2017-09-22 19:18:43","2018-06-03 16:44:14",NULL,1
1236,2216,"Colouring *Blood Red 500G",NULL,14,86,206,30.00,0,NULL,"2017-09-22 19:18:44","2018-06-03 16:44:14",NULL,1
1237,291,"Essence Vanilla 500Ml Delmege",NULL,7,87,60,30.00,0,NULL,"2017-09-22 19:18:45","2019-08-12 12:24:07",2,1
1238,2119,"Essence Chocolate 28Ml",NULL,7,87,60,30.00,0,NULL,"2017-09-22 19:18:46","2018-06-03 16:44:14",NULL,1
1239,294,"Essence Almond 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:47","2018-06-03 16:44:14",NULL,1
1240,297,"Essence Pineapple 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:48","2018-06-03 16:44:14",NULL,1
1241,298,"Essence Strawberry 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:50","2018-06-03 16:44:14",NULL,1
1242,1170,"Essence Biriyani 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:52","2018-06-03 16:44:14",NULL,1
1243,1773,"Essence Vanilla 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:54","2018-06-03 16:44:14",NULL,1
1244,1774,"Essence Banana 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:55","2018-06-03 16:44:14",NULL,1
1245,1775,"Essence Rose 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:56","2018-06-03 16:44:14",NULL,1
1246,1776,"Essence Brandy Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:18:58","2018-06-03 16:44:14",NULL,1
1247,1914,"Essence Sweet Almond 200Ml",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:19:00","2018-06-03 16:44:14",NULL,1
1248,1915,"Essence Rose 200Ml",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:19:01","2018-06-03 16:44:14",NULL,1
1249,2026,"Essence Orange 28Ml Rasarco",NULL,7,87,113,30.00,0,NULL,"2017-09-22 19:19:02","2018-06-03 16:44:14",NULL,1
1250,1082,"Essence Vanilla Flavour 500Ml",NULL,7,87,201,30.00,0,NULL,"2017-09-22 19:19:03","2018-06-03 16:44:14",NULL,1
1251,1083,"Essence Banana 500Ml",NULL,7,87,201,30.00,0,NULL,"2017-09-22 19:19:04","2018-06-03 16:44:14",NULL,1
1252,1490,"Essence Vanilla 200Ml ABMauri",NULL,7,87,201,30.00,0,NULL,"2017-09-22 19:19:05","2018-06-03 16:44:14",NULL,1
1253,2195,"Essence Banana 200Ml",NULL,7,87,201,30.00,0,NULL,"2017-09-22 19:19:06","2018-06-03 16:44:14",NULL,1
1254,1609,"Asparagus Cream",NULL,18,88,232,30.00,0,NULL,"2017-09-22 19:19:06","2018-06-03 16:44:14",NULL,1
1255,310,"Gelatin 30G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:07","2018-06-03 16:44:14",NULL,1
1256,311,"Gelatin 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:08","2018-06-03 16:44:14",NULL,1
1257,312,"Custard Vanilla 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:08","2018-06-03 16:44:14",NULL,1
1258,313,"Custard 340G Delmege",NULL,18,88,60,30.00,0,NULL,"2017-09-22 19:19:09","2018-06-03 16:44:14",NULL,1
1259,316,"Baking Powder Delmege 50G",NULL,18,88,60,30.00,0,NULL,"2017-09-22 19:19:09","2020-03-08 14:08:34",2,1
1260,317,"Baking Powder  Delmege 100G",NULL,18,88,60,3.00,0,NULL,"2017-09-22 19:19:11","2020-03-08 14:09:47",2,1
1261,318,"Baking Powder  Delmege 1Kg",NULL,18,88,60,3.00,0,NULL,"2017-09-22 19:19:12","2020-03-08 14:10:02",2,1
1262,319,"Pudding Caramel 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:13","2018-06-03 16:44:14",NULL,1
1263,320,"Pudding Wattalappam 110G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:14","2018-06-03 16:44:14",NULL,1
1264,321,"Pudding Chocolate 110G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:14","2018-06-03 16:44:14",NULL,1
1265,322,"Faluda Mix 125G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:16","2018-06-03 16:44:14",NULL,1
1266,323,"Faluda Mix 250G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:17","2018-06-03 16:44:14",NULL,1
1267,1871,"Pudding Strawberry 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:18","2018-06-03 16:44:14",NULL,1
1268,1872,"Pudding Mango 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:19","2018-06-03 16:44:14",NULL,1
1269,1873,"Pudding Butterscotch 100G",NULL,3,88,60,30.00,0,NULL,"2017-09-22 19:19:20","2018-06-03 16:44:14",NULL,1
1270,1575,"Baking Powder ABMauri 100G",NULL,18,88,201,3.00,0,NULL,"2017-09-22 19:19:21","2020-03-08 14:10:23",2,0
1271,326,"Gillette Blue 2",NULL,5,89,52,30.00,0,NULL,"2017-09-22 19:19:22","2018-06-03 16:44:14",NULL,1
1272,327,"Gillette Mach 3",NULL,5,89,52,30.00,0,NULL,"2017-09-22 19:19:23","2018-06-03 16:44:14",NULL,1
1273,1175,"Gillette Blue 2 Plus",NULL,5,89,52,30.00,0,NULL,"2017-09-22 19:19:25","2018-06-03 16:44:14",NULL,1
1274,832,"Bic Easy 2",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:26","2018-09-28 11:02:32",NULL,1
1275,833,"Bic Orange",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:27","2018-09-28 11:02:14",NULL,1
1276,834,"Bic White",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:28","2018-09-28 11:03:06",NULL,1
1277,835,"Bic 3",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:29","2018-09-28 11:02:49",NULL,1
1278,1541,"Gillette Blue 3",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:31","2018-06-03 16:44:14",NULL,1
1279,1950,"Blade BIC",NULL,5,89,178,30.00,0,NULL,"2017-09-22 19:19:32","2018-06-03 16:44:14",NULL,1
1280,1868,"Gillette Mach 3 (Blade*4)",NULL,5,89,179,30.00,0,NULL,"2017-09-22 19:19:32","2018-06-03 16:44:14",NULL,1
1281,1869,"Gillette Mach 3 Raser",NULL,5,89,179,30.00,0,NULL,"2017-09-22 19:19:33","2018-06-03 16:44:14",NULL,1
1282,1549,Blade,NULL,5,89,192,30.00,0,NULL,"2017-09-22 19:19:33","2018-06-03 16:44:14",NULL,1
1283,1843,"Pampers (S)",NULL,3,90,52,30.00,0,NULL,"2017-09-22 19:19:34","2018-06-03 16:44:14",NULL,1
1284,447,"Pampers (M) Cheramy",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:35","2018-06-03 16:44:14",NULL,1
1285,448,"Pampers (L) Cheramy",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:36","2018-06-03 16:44:14",NULL,1
1286,1842,"Pampers (S) Cheramy",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:37","2018-06-03 16:44:14",NULL,1
1287,2017,"Pampers (M) Cutee",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:37","2018-06-03 16:44:14",NULL,1
1288,2018,"Pampers (L) Cutee",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:38","2018-06-03 16:44:14",NULL,1
1289,2019,"Pampers (Exl) Cutee",NULL,3,90,172,30.00,0,NULL,"2017-09-22 19:19:39","2018-06-03 16:44:14",NULL,1
1290,325,"Pampers Small",NULL,3,90,75,30.00,0,NULL,"2017-09-22 19:19:40","2018-06-03 16:44:14",NULL,1
1291,1448,Pampers(Xl),NULL,3,90,75,30.00,0,NULL,"2017-09-22 19:19:41","2018-06-03 16:44:14",NULL,1
1292,1449,Pampers(L),NULL,3,90,75,30.00,0,NULL,"2017-09-22 19:19:41","2018-06-03 16:44:14",NULL,1
1293,1538,Pampers(M),NULL,3,90,75,30.00,0,NULL,"2017-09-22 19:19:41","2018-06-03 16:44:14",NULL,1
1294,1491,"Hair Colour (Godrej)3G",NULL,3,91,172,30.00,0,NULL,"2017-09-22 19:19:42","2018-06-03 16:44:14",NULL,1
1295,1836,"Hair Colour (Godrej)10G",NULL,3,91,172,30.00,0,NULL,"2017-09-22 19:19:42","2018-06-03 16:44:14",NULL,1
1296,1503,"Hair Colour Laniss",NULL,3,91,192,30.00,0,NULL,"2017-09-22 19:19:42","2018-06-03 16:44:14",NULL,1
1297,2120,"Hair Colour (Care)",NULL,3,91,163,30.00,0,NULL,"2017-09-22 19:19:42","2018-06-03 16:44:14",NULL,1
1298,463,"Cotton Buds",NULL,7,92,172,30.00,0,NULL,"2017-09-22 19:19:43","2018-06-03 16:44:14",NULL,1
1299,469,"Cordial Mix Fruit 750Ml Kist",NULL,7,93,117,30.00,0,NULL,"2017-09-22 19:19:45","2018-06-03 16:44:14",NULL,1
1300,470,"Cordial Passion Fruit 750Ml Kist",NULL,7,93,117,30.00,0,NULL,"2017-09-22 19:19:46","2018-06-03 16:44:14",NULL,1
1301,471,"Cordial Orange 750Ml Kist",NULL,7,93,117,30.00,0,NULL,"2017-09-22 19:19:47","2018-06-03 16:44:14",NULL,1
1302,1564,"Sherbet Syrup 750Ml",NULL,7,93,117,30.00,0,NULL,"2017-09-22 19:19:48","2018-06-03 16:44:14",NULL,1
1303,1867,"Cordial Mango 750Ml Kist",NULL,7,93,24,30.00,0,NULL,"2017-09-22 19:19:49","2020-02-29 13:03:23",2,1
1304,797,"Cordial Mango 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:50","2018-06-03 16:44:14",NULL,1
1305,798,"Cordial Mixed Fruit 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:51","2018-06-03 16:44:14",NULL,1
1306,799,"Cordial Nelli 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:51","2018-06-03 16:44:14",NULL,1
1307,800,"Cordial Passion Fruit 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:52","2018-06-03 16:44:14",NULL,1
1308,801,"Cordial Pineapple 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:53","2018-06-03 16:44:14",NULL,1
1309,802,"Cordial Orange 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:53","2018-06-03 16:44:14",NULL,1
1310,1045,"Cordial Lime 750Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:54","2018-06-03 16:44:14",NULL,1
1311,1300,"Cordial Orange 400Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:55","2018-06-03 16:44:14",NULL,1
1312,1301,"Cordial Passion Fruit 400Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:55","2018-06-03 16:44:14",NULL,1
1313,1302,"Cordial Mixed Fruit 400Ml MD",NULL,7,93,184,30.00,0,NULL,"2017-09-22 19:19:56","2018-06-03 16:44:14",NULL,1
1314,1303,"Cordial Orange/Mixed Fruit 2L MD",NULL,10,93,184,30.00,0,NULL,"2017-09-22 19:19:58","2018-06-03 16:44:14",NULL,1
1315,1293,"Sunquick Orange 2L",NULL,10,93,134,30.00,0,NULL,"2017-09-22 19:19:59","2018-06-03 16:44:14",NULL,1
1316,1294,"Sunquick 840Ml",NULL,7,93,134,30.00,0,NULL,"2017-09-22 19:19:59","2018-06-03 16:44:14",NULL,1
1317,1295,"Sunquick 330Ml",NULL,7,93,134,30.00,0,NULL,"2017-09-22 19:20:00","2020-02-12 16:10:59",2,1
1318,1678,"Sunquick Pink Guava & Strawberry 2L",NULL,10,93,81,30.00,0,NULL,"2017-09-22 19:20:01","2018-09-08 12:50:50",NULL,1
1319,1866,"Sunquick Mix fruit 2L",NULL,10,93,134,30.00,0,NULL,"2017-09-22 19:20:02","2018-06-03 16:44:14",NULL,1
1320,1556,"Tomato Pronto",NULL,18,94,232,30.00,0,NULL,"2017-09-22 19:20:02","2018-06-03 16:44:14",NULL,1
1321,1133,"Tomato Paste-Small 800G",NULL,18,94,167,30.00,0,NULL,"2017-09-22 19:20:04","2018-11-29 16:51:10",NULL,1
1322,490,"Asparagus 425G",NULL,2,94,30,30.00,0,NULL,"2017-09-22 19:20:04","2018-06-03 16:44:14",NULL,1
1323,491,"Baked Beans Heinz 420G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:05","2019-12-12 12:03:54",2,1
1324,492,"Mushroom 425G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:06","2019-11-05 13:01:13",2,1
1325,507,"Tomato Paste-Small 510G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:06","2019-12-31 10:02:53",2,1
1326,508,"Young Corn 425G East-West",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:06","2019-09-21 10:55:15",6,1
1327,513,"Green Peas 400G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:06","2018-06-03 16:44:14",NULL,1
1328,516,"Cream Corn  425G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:07","2018-06-03 16:44:14",NULL,1
1329,618,"Tomato Paste 3.1Kg",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:08","2019-12-06 14:19:41",2,1
1330,631,"Kernal Corn 425G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:09","2019-08-28 14:42:51",2,1
1331,634,"Lychee 565G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:09","2018-06-03 16:44:14",NULL,1
1332,635,"Peaches 420G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:09","2018-06-03 16:44:14",NULL,1
1333,636,"Fruit Cock Tail 825G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:10","2018-06-03 16:44:14",NULL,1
1334,1090,"Bamboo shoot 425G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:11","2018-06-03 16:44:14",NULL,1
1335,1671,"Asparagus 425G New",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:12","2018-06-03 16:44:14",NULL,1
1336,1689,"Kidney Beans 400G",NULL,18,94,30,30.00,0,NULL,"2017-09-22 19:20:12","2018-06-03 16:44:14",NULL,1
1337,1957,"Ginger Beer 300Ml",NULL,7,94,54,30.00,0,NULL,"2017-09-22 19:20:13","2018-06-03 16:44:14",NULL,1
1338,493,"Cocoa Powder 1Kg East-West",NULL,2,95,30,3.00,0,NULL,"2017-09-22 19:20:13","2020-03-01 11:26:18",6,1
1339,1130,"Cocoa Powder ABMauri",NULL,2,95,201,6.00,0,NULL,"2017-09-22 19:20:13","2020-03-01 11:26:36",6,1
1340,1432,"Cocoa Powder 50G",NULL,3,95,60,3.00,0,NULL,"2017-09-22 19:20:14","2020-03-01 11:26:49",6,1
1341,1442,"Cocoa Powder 100G",NULL,3,95,60,3.00,0,NULL,"2017-09-22 19:20:14","2020-03-01 11:27:05",6,1
1342,2234,Cocomate,NULL,3,95,201,30.00,0,NULL,"2017-09-22 19:20:14","2018-06-03 16:44:14",NULL,1
1343,498,"Cocoa Pebbles Cereal 290G",NULL,3,96,30,3.00,0,NULL,"2017-09-22 19:20:15","2020-03-01 11:27:22",6,1
1344,509,"Oats-Quaker 400G East-West",NULL,18,96,30,30.00,0,NULL,"2017-09-22 19:20:16","2018-06-03 16:44:14",NULL,1
1345,529,"Oats Quaker 500G",NULL,7,96,30,30.00,0,NULL,"2017-09-22 19:20:17","2019-02-14 08:29:07",NULL,0
1346,626,"Corn Flakes 18Oz",NULL,3,96,30,30.00,0,NULL,"2017-09-22 19:20:18","2018-06-03 16:44:14",NULL,1
1347,1690,"Oats Quaker 425G",NULL,3,96,30,30.00,0,NULL,"2017-09-22 19:20:19","2019-06-27 15:32:22",6,0
1348,1035,"Cerelac huy and dates 250g",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:20","2019-05-28 15:40:40",NULL,1
1349,1322,"Nestam (12M) 200G",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:20","2018-06-03 16:44:14",NULL,1
1350,1323,"Nestam (8M)",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:21","2018-06-03 16:44:14",NULL,1
1351,1324,"Nestam (6M)",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:22","2018-06-03 16:44:14",NULL,1
1352,1325,"Nestam (10M)",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:24","2018-06-03 16:44:14",NULL,1
1353,1328,"Cerelac RICE MIX Frt 250g",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:24","2019-05-28 15:34:45",NULL,1
1354,2153,"Cerelac beonwn rice 250g",NULL,3,96,100,30.00,0,NULL,"2017-09-22 19:20:25","2019-05-28 15:38:49",NULL,1
1355,603,"Chocos 27G",NULL,3,96,23,30.00,0,NULL,"2017-09-22 19:20:26","2019-08-02 15:02:24",2,1
1356,609,"Oats Quaker 200G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:27","2018-06-03 16:44:14",NULL,1
1357,610,"Honey 25G",NULL,7,96,169,30.00,0,NULL,"2017-09-22 19:20:28","2018-06-03 16:44:14",NULL,1
1358,611,"Oats Quaker 500G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:29","2019-02-14 08:28:06",NULL,0
1359,1087,"Corn Flakes 250G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:29","2018-06-03 16:44:14",NULL,1
1360,1089,"Chocos 375G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:29","2018-06-03 16:44:14",NULL,1
1361,1131,"Corn Flakes 100G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:30","2019-04-28 12:33:59",NULL,1
1362,1132,"Chocos 125G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:31","2018-06-03 16:44:14",NULL,1
1363,1453,"Corn Flakes 25G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:32","2018-06-03 16:44:14",NULL,1
1364,1999,"Corn Flakes (Real Honey) 300g",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:34","2020-03-08 13:01:59",6,1
1365,2116,"Chocos 250G",NULL,3,96,169,30.00,0,NULL,"2017-09-22 19:20:34","2018-06-03 16:44:14",NULL,1
1366,1940,"Sun Potato Chips",NULL,3,96,117,30.00,0,NULL,"2017-09-22 19:20:35","2018-06-03 16:44:14",NULL,1
1367,1539,Marshmallows,NULL,3,96,55,30.00,0,NULL,"2017-09-22 19:20:36","2018-06-03 16:44:14",NULL,1
1368,1542,"Oat Saffola",NULL,3,96,192,30.00,0,NULL,"2017-09-22 19:20:37","2019-02-14 08:27:32",NULL,0
1369,1653,Oats-Quaker-1Kg,NULL,7,96,192,30.00,0,NULL,"2017-09-22 19:20:38","2018-06-03 16:44:14",NULL,1
1370,500,"Basmati Sunbol Rice",NULL,2,97,30,30.00,0,NULL,"2017-09-22 19:20:38","2018-06-03 16:44:14",NULL,1
1371,286,"Araliya Samba",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:39","2019-12-22 17:04:48",2,1
1372,287,"Araliya Red Raw Samba",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:40","2018-06-03 16:44:14",NULL,1
1373,288,"Araliya Nadu",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:41","2020-04-09 06:59:57",2,1
1374,289,"Araliya Red Raw",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:42","2019-10-10 12:50:13",2,1
1375,290,"Lakbimas Supirikeeri Samba",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:42","2018-06-03 16:44:14",NULL,1
1376,841,"Araliya Supiri Keeri Samba 1Kg",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:43","2018-09-22 16:25:02",NULL,0
1377,842,"Araliya Red Samba",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:44","2020-01-08 14:09:28",4,1
1378,843,"Araliya White Raw",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:45","2018-06-03 16:44:14",NULL,1
1379,1137,"Araliya Red Nadu",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:46","2018-06-03 16:44:14",NULL,1
1380,1263,"Araliya Raw Samba (White)",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:47","2019-06-25 12:18:14",2,1
1381,1496,"Araliya Keeri Samba",NULL,2,97,94,30.00,0,NULL,"2017-09-22 19:20:48","2018-06-03 16:44:14",NULL,1
